image_name,cytoplasm_area,polar_body_area,polar_present,polar_ratio,zona_area,zona_ratio,total_area,circularity,label
047163ba-ovo_29_t81_aug_2.png,41451,0,0,0.0,30875,0.7448553714023787,72326,0.8905516453599007,0
04d27599-ovo_39_t6.png,41496,0,0,0.0,39302,0.9471274339695392,80798,0.8808951219147019,0
04d27599-ovo_39_t6_aug_0.png,41496,0,0,0.0,39302,0.9471274339695392,80798,0.8808951219147019,0
04d27599-ovo_39_t6_aug_1.png,41502,0,0,0.0,39291,0.9467254590140234,80793,0.8029997450423425,0
04d27599-ovo_39_t6_aug_2.png,41496,0,0,0.0,39302,0.9471274339695392,80798,0.8808951219147019,0
0579a6be-eovo_301_t1.png,91356,0,0,0.0,111311,1.2184311922588555,202667,0.8535384776635931,0
0579a6be-eovo_301_t1_aug_0.png,91321,0,0,0.0,111315,1.2189419739161858,202636,0.7543311384421277,0
0579a6be-eovo_301_t1_aug_1.png,91356,0,0,0.0,111311,1.2184311922588555,202667,0.8535384776635931,0
0579a6be-eovo_301_t1_aug_2.png,91339,0,0,0.0,111308,1.2186251217990125,202647,0.7594122590226949,0
058bb2bc-ovo_25_t71.png,44712,0,0,0.0,44466,0.9944981213097156,89178,0.8850354551379266,0
058bb2bc-ovo_25_t71_aug_0.png,44709,0,0,0.0,44470,0.994654320159252,89179,0.8175858640947876,0
058bb2bc-ovo_25_t71_aug_1.png,44712,0,0,0.0,44466,0.9944981213097156,89178,0.8850354551379266,0
058bb2bc-ovo_25_t71_aug_2.png,44712,0,0,0.0,44466,0.9944981213097156,89178,0.8850354551379266,0
06240844-ovo_55_t186.png,44961,0,0,0.0,35287,0.7848357465358866,80248,0.8731513632242354,0
06240844-ovo_55_t186_aug_0.png,44961,0,0,0.0,35287,0.7848357465358866,80248,0.8731513632242354,0
06240844-ovo_55_t186_aug_1.png,44964,0,0,0.0,35284,0.7847166622186639,80248,0.7689251134297123,0
06240844-ovo_55_t186_aug_2.png,44955,0,0,0.0,35282,0.7848292737181626,80237,0.7915567922408298,0
0641f274-ovo_47_t116.png,39307,0,0,0.0,44790,1.1394916935914725,84097,0.8747227231055066,0
0641f274-ovo_47_t116_aug_0.png,39307,0,0,0.0,44790,1.1394916935914725,84097,0.8747227231055066,0
0641f274-ovo_47_t116_aug_1.png,39307,0,0,0.0,44790,1.1394916935914725,84097,0.8747227231055066,0
0641f274-ovo_47_t116_aug_2.png,39307,0,0,0.0,44790,1.1394916935914725,84097,0.8747227231055066,0
06841d9e-eovo_232_t1.png,0,0,0,0.0,190285,0.0,190285,0.8727246592773599,0
06841d9e-eovo_232_t1_aug_0.png,0,0,0,0.0,190285,0.0,190285,0.8727246592773599,0
06841d9e-eovo_232_t1_aug_1.png,0,0,0,0.0,190288,0.0,190288,0.8160286906322445,0
06841d9e-eovo_232_t1_aug_2.png,0,0,0,0.0,190285,0.0,190285,0.8727246592773599,0
06865ecf-ovo_21_t181.png,44779,0,0,0.0,37507,0.8376024475758727,82286,0.8705422390151978,0
06865ecf-ovo_21_t181_aug_0.png,44781,0,0,0.0,37491,0.8372077443558652,82272,0.7692146885547674,0
06865ecf-ovo_21_t181_aug_1.png,44779,0,0,0.0,37507,0.8376024475758727,82286,0.8705422390151978,0
06865ecf-ovo_21_t181_aug_2.png,44773,0,0,0.0,37505,0.8376700243450294,82278,0.7669232137640006,0
06af8819-ovo_16_t186.png,49221,0,0,0.0,31447,0.6388939680217793,80668,0.8664569917016766,0
06af8819-ovo_16_t186_aug_0.png,49219,0,0,0.0,31450,0.6389808813669517,80669,0.8041597596042958,0
06af8819-ovo_16_t186_aug_1.png,49221,0,0,0.0,31447,0.6388939680217793,80668,0.8664569917016766,0
06af8819-ovo_16_t186_aug_2.png,49221,0,0,0.0,31447,0.6388939680217793,80668,0.8664569917016766,0
06cf03b6-ovo_04_t106.png,47014,0,0,0.0,31216,0.6639724337431403,78230,0.867499866141674,0
06cf03b6-ovo_04_t106_aug_0.png,47019,0,0,0.0,31212,0.6638167549288585,78231,0.7575986581351988,0
06cf03b6-ovo_04_t106_aug_1.png,47011,0,0,0.0,31220,0.6640998915147519,78231,0.7613963929271944,0
06cf03b6-ovo_04_t106_aug_2.png,47014,0,0,0.0,31216,0.6639724337431403,78230,0.867499866141674,0
0719e91e-ovo_05_t46.png,47137,0,0,0.0,44173,0.9371194602965824,91310,0.8696393546935617,0
0719e91e-ovo_05_t46_aug_0.png,47140,0,0,0.0,44167,0.9369325413661436,91307,0.7802933553702937,0
0719e91e-ovo_05_t46_aug_1.png,47141,0,0,0.0,44174,0.937061156954668,91315,0.8372512891399364,0
0719e91e-ovo_05_t46_aug_2.png,47137,0,0,0.0,44173,0.9371194602965824,91310,0.8696393546935617,0
071a46b5-ovo_51_t216.png,45742,0,0,0.0,34659,0.7577062655764942,80401,0.8887262651585419,0
071a46b5-ovo_51_t216_aug_0.png,45742,0,0,0.0,34648,0.757465786367015,80390,0.7832233302900834,0
071a46b5-ovo_51_t216_aug_1.png,45736,0,0,0.0,34680,0.7582648242085009,80416,0.7739102515646645,0
071a46b5-ovo_51_t216_aug_2.png,45747,0,0,0.0,34651,0.7574485758628982,80398,0.8308294665509038,0
0783d82c-ovo_52_t136.png,46713,0,0,0.0,35139,0.7522317127994348,81852,0.865924234098871,0
0783d82c-ovo_52_t136_aug_0.png,46706,0,0,0.0,35140,0.7523658630582795,81846,0.7551418829542613,0
0783d82c-ovo_52_t136_aug_1.png,46713,0,0,0.0,35139,0.7522317127994348,81852,0.865924234098871,0
0783d82c-ovo_52_t136_aug_2.png,46717,0,0,0.0,35138,0.7521458997795235,81855,0.800599701862819,0
0790713d-ovo_55_t41.png,45421,0,0,0.0,36879,0.8119372096607296,82300,0.8775157730848029,0
0790713d-ovo_55_t41_aug_0.png,45421,0,0,0.0,36879,0.8119372096607296,82300,0.8775157730848029,0
0790713d-ovo_55_t41_aug_1.png,45421,0,0,0.0,36877,0.8118931771647476,82298,0.7576349632959009,0
0790713d-ovo_55_t41_aug_2.png,45421,0,0,0.0,36879,0.8119372096607296,82300,0.8775157730848029,0
07964567-ovo_50_t236.png,48162,0,0,0.0,63307,1.3144595324114448,111469,0.882410961134903,0
07964567-ovo_50_t236_aug_0.png,48159,0,0,0.0,63309,1.3145829439980066,111468,0.8104652881825316,0
07964567-ovo_50_t236_aug_1.png,48162,0,0,0.0,63307,1.3144595324114448,111469,0.882410961134903,0
07964567-ovo_50_t236_aug_2.png,48153,0,0,0.0,63321,1.3149959504080742,111474,0.8076057950708665,0
07ab2318-ovo_50_t131.png,47998,0,0,0.0,54061,1.126317763240135,102059,0.8828467381983084,0
07ab2318-ovo_50_t131_aug_0.png,47998,0,0,0.0,54061,1.126317763240135,102059,0.8828467381983084,0
07ab2318-ovo_50_t131_aug_1.png,47998,0,0,0.0,54061,1.126317763240135,102059,0.8828467381983084,0
07ab2318-ovo_50_t131_aug_2.png,47998,0,0,0.0,54061,1.126317763240135,102059,0.8828467381983084,0
07afc3c8-ovo_52_t286.png,45157,0,0,0.0,30877,0.6837699581460239,76034,0.8768018892805445,0
07afc3c8-ovo_52_t286_aug_0.png,45152,0,0,0.0,30882,0.6839564138908576,76034,0.7915523492714649,0
07afc3c8-ovo_52_t286_aug_1.png,45155,0,0,0.0,30883,0.6839331192558964,76038,0.7806103240558379,0
07afc3c8-ovo_52_t286_aug_2.png,45153,0,0,0.0,30879,0.6838748255929838,76032,0.8548930872839153,0
07b5da9b-ovo_47_t136.png,39529,0,0,0.0,48911,1.2373447342457435,88440,0.8763766926753873,0
07b5da9b-ovo_47_t136_aug_0.png,39524,0,0,0.0,48920,1.2377289748001217,88444,0.8141182388442348,0
07b5da9b-ovo_47_t136_aug_1.png,39534,0,0,0.0,48909,1.2371376536651997,88443,0.8004169979599591,0
07b5da9b-ovo_47_t136_aug_2.png,39536,0,0,0.0,48897,1.2367715499797654,88433,0.7607528262396208,0
08538d6c-ovo_33_t56.png,42136,0,0,0.0,34543,0.8197977976077463,76679,0.8666583984859635,0
08538d6c-ovo_33_t56_aug_0.png,42136,0,0,0.0,34543,0.8197977976077463,76679,0.8666583984859635,0
08538d6c-ovo_33_t56_aug_1.png,42136,0,0,0.0,34543,0.8197977976077463,76679,0.8666583984859635,0
08538d6c-ovo_33_t56_aug_2.png,42132,0,0,0.0,34545,0.8199230988322416,76677,0.7530891270217137,0
085acc92-eovo_31_t1.png,0,0,0,0.0,183714,0.0,183714,0.7886385959058776,0
085acc92-eovo_31_t1_aug_0.png,0,0,0,0.0,183713,0.0,183713,0.7723248838292174,0
085acc92-eovo_31_t1_aug_1.png,0,0,0,0.0,183713,0.0,183713,0.6931308131099287,0
085acc92-eovo_31_t1_aug_2.png,0,0,0,0.0,183714,0.0,183714,0.781698251619017,0
086ede93-ovo_01_t1.png,42227,0,0,0.0,35274,0.8353423165273404,77501,0.8863429956858442,0
086ede93-ovo_01_t1_aug_0.png,42227,0,0,0.0,35282,0.8355317687735335,77509,0.8330399002475232,0
086ede93-ovo_01_t1_aug_1.png,42228,0,0,0.0,35270,0.8352278109311357,77498,0.8740102600322182,0
086ede93-ovo_01_t1_aug_2.png,42227,0,0,0.0,35274,0.8353423165273404,77501,0.8863429956858442,0
09309e77-eovo_427_t1.png,88163,0,0,0.0,100061,1.1349545727799644,188224,0.8771413759408343,0
09309e77-eovo_427_t1_aug_0.png,88163,0,0,0.0,100061,1.1349545727799644,188224,0.8771413759408343,0
09309e77-eovo_427_t1_aug_1.png,88163,0,0,0.0,100061,1.1349545727799644,188224,0.8771413759408343,0
09309e77-eovo_427_t1_aug_2.png,88164,0,0,0.0,100055,1.1348736445714804,188219,0.8494982246612012,0
0940d426-ovo_06_t71.png,32275,0,0,0.0,63302,1.9613323005422156,95577,0.8768278232660907,0
0940d426-ovo_06_t71_aug_0.png,32270,0,0,0.0,62881,1.948590021691974,95151,0.785395581750576,0
0940d426-ovo_06_t71_aug_1.png,32275,0,0,0.0,63302,1.9613323005422156,95577,0.8768278232660907,0
0940d426-ovo_06_t71_aug_2.png,32275,0,0,0.0,63302,1.9613323005422156,95577,0.8768278232660907,0
097b661e-ovo_52_t96.png,44933,0,0,0.0,31169,0.6936772527986113,76102,0.8717854291875391,0
097b661e-ovo_52_t96_aug_0.png,44929,0,0,0.0,31175,0.6938725544748381,76104,0.8036524765970188,0
097b661e-ovo_52_t96_aug_1.png,44933,0,0,0.0,31169,0.6936772527986113,76102,0.8717854291875391,0
097b661e-ovo_52_t96_aug_2.png,44933,0,0,0.0,31169,0.6936772527986113,76102,0.8717854291875391,0
0abb6366-ovo_35_t161.png,48260,0,0,0.0,34528,0.7154579361790303,82788,0.8749647867300115,0
0abb6366-ovo_35_t161_aug_0.png,48260,0,0,0.0,34528,0.7154579361790303,82788,0.8749647867300115,0
0abb6366-ovo_35_t161_aug_1.png,48260,0,0,0.0,34528,0.7154579361790303,82788,0.8749647867300115,0
0abb6366-ovo_35_t161_aug_2.png,48261,0,0,0.0,34529,0.7154638320797331,82790,0.8397591004556053,0
0b633a27-ovo_50_t41.png,46102,0,0,0.0,45452,0.9859008285974578,91554,0.8767349737352556,0
0b633a27-ovo_50_t41_aug_0.png,46103,0,0,0.0,45451,0.9858577532915428,91554,0.7962230799378571,0
0b633a27-ovo_50_t41_aug_1.png,46106,0,0,0.0,45448,0.9857285385849998,91554,0.773510958394802,0
0b633a27-ovo_50_t41_aug_2.png,46102,0,0,0.0,45452,0.9859008285974578,91554,0.8767349737352556,0
0b72dfad-ovo_37_t186.png,46815,0,0,0.0,33051,0.7059916693367511,79866,0.8801856578542002,0
0b72dfad-ovo_37_t186_aug_0.png,46815,0,0,0.0,33051,0.7059916693367511,79866,0.8801856578542002,0
0b72dfad-ovo_37_t186_aug_1.png,46808,0,0,0.0,33060,0.7062895231584344,79868,0.8057742163594654,0
0b72dfad-ovo_37_t186_aug_2.png,46815,0,0,0.0,33051,0.7059916693367511,79866,0.8499398236940577,0
0b7dd9a1-ovo_04_t161.png,46504,0,0,0.0,31204,0.6709960433511096,77708,0.8718435038640221,0
0b7dd9a1-ovo_04_t161_aug_0.png,46504,0,0,0.0,31204,0.6709960433511096,77708,0.8718435038640221,0
0b7dd9a1-ovo_04_t161_aug_1.png,46508,0,0,0.0,31206,0.6709813365442504,77714,0.8046273891209045,0
0b7dd9a1-ovo_04_t161_aug_2.png,46504,0,0,0.0,31204,0.6709960433511096,77708,0.8718435038640221,0
0bcee63e-eovo_394_t1.png,0,0,0,0.0,214769,0.0,214769,0.8772469583633776,0
0bcee63e-eovo_394_t1_aug_0.png,0,0,0,0.0,214773,0.0,214773,0.7755494836138171,0
0bcee63e-eovo_394_t1_aug_1.png,0,0,0,0.0,214769,0.0,214769,0.8772469583633776,0
0bcee63e-eovo_394_t1_aug_2.png,0,0,0,0.0,214769,0.0,214769,0.8772469583633776,0
0bfe5f4c-ovo_52_t206.png,46740,0,0,0.0,31230,0.6681643132220796,77970,0.881738883916001,0
0bfe5f4c-ovo_52_t206_aug_0.png,46740,0,0,0.0,31230,0.6681643132220796,77970,0.881738883916001,0
0bfe5f4c-ovo_52_t206_aug_1.png,46740,0,0,0.0,31230,0.6681643132220796,77970,0.881738883916001,0
0bfe5f4c-ovo_52_t206_aug_2.png,46740,0,0,0.0,31230,0.6681643132220796,77970,0.881738883916001,0
0c16e1b1-ovo_06_t91.png,31843,0,0,0.0,61315,1.9255409352133908,93158,0.8885732143058784,0
0c16e1b1-ovo_06_t91_aug_0.png,31843,0,0,0.0,61315,1.9255409352133908,93158,0.8885732143058784,0
0c16e1b1-ovo_06_t91_aug_1.png,31842,0,0,0.0,61284,1.9246278500094216,93126,0.8712880480225434,0
0c16e1b1-ovo_06_t91_aug_2.png,31843,0,0,0.0,61315,1.9255409352133908,93158,0.8885732143058784,0
0cbc4b29-ovo_32_t66.png,43723,0,0,0.0,45760,1.0465887519154675,89483,0.8740594860004786,0
0cbc4b29-ovo_32_t66_aug_0.png,43724,0,0,0.0,45762,1.046610557131095,89486,0.7957594011583784,0
0cbc4b29-ovo_32_t66_aug_1.png,43723,0,0,0.0,45761,1.0466116231731584,89484,0.8247621844449362,0
0cbc4b29-ovo_32_t66_aug_2.png,43721,0,0,0.0,45766,1.046773861531072,89487,0.7740270576421627,0
0dee24bd-ovo_36_t251.png,40515,0,0,0.0,41257,1.0183142046155744,81772,0.882688556881182,0
0dee24bd-ovo_36_t251_aug_0.png,40515,0,0,0.0,41257,1.0183142046155744,81772,0.882688556881182,0
0dee24bd-ovo_36_t251_aug_1.png,40518,0,0,0.0,41251,1.0180907251098277,81769,0.8505703486500085,0
0dee24bd-ovo_36_t251_aug_2.png,40515,0,0,0.0,41257,1.0183142046155744,81772,0.882688556881182,0
0e03a866-ovo_53_t96.png,42243,0,0,0.0,36687,0.868475250337334,78930,0.8799443462857086,0
0e03a866-ovo_53_t96_aug_0.png,42243,0,0,0.0,36687,0.868475250337334,78930,0.876222223986856,0
0e03a866-ovo_53_t96_aug_1.png,42243,0,0,0.0,36685,0.8684279052150652,78928,0.7667761678966145,0
0e03a866-ovo_53_t96_aug_2.png,42244,0,0,0.0,36681,0.8683126597860051,78925,0.7569310585634353,0
0e5f8548-ovo_30_t226.png,43032,0,0,0.0,0,0.0,43032,0.8782707267257288,0
0e5f8548-ovo_30_t226_aug_0.png,43032,0,0,0.0,0,0.0,43032,0.8782707267257288,0
0e5f8548-ovo_30_t226_aug_1.png,43032,0,0,0.0,0,0.0,43032,0.8782707267257288,0
0e5f8548-ovo_30_t226_aug_2.png,43032,0,0,0.0,0,0.0,43032,0.8782707267257288,0
0eb2f06a-eovo_614_t1.png,96047,0,0,0.0,132643,1.38102179141462,228690,0.8704546542030094,0
0eb2f06a-eovo_614_t1_aug_0.png,96044,0,0,0.0,132647,1.381106576152597,228691,0.7849391921275093,0
0eb2f06a-eovo_614_t1_aug_1.png,96047,0,0,0.0,132643,1.38102179141462,228690,0.8704546542030094,0
0eb2f06a-eovo_614_t1_aug_2.png,96047,0,0,0.0,132643,1.38102179141462,228690,0.8704546542030094,0
0edb7b3d-eovo_270_t1.png,0,0,0,0.0,211661,0.0,211661,0.8655634307644025,0
0edb7b3d-eovo_270_t1_aug_0.png,0,0,0,0.0,211661,0.0,211661,0.8655634307644025,0
0edb7b3d-eovo_270_t1_aug_1.png,0,0,0,0.0,211664,0.0,211664,0.7634691203691656,0
0edb7b3d-eovo_270_t1_aug_2.png,0,0,0,0.0,211662,0.0,211662,0.8451301848738194,0
0f1c1094-ovo_55_t236.png,45864,0,0,0.0,36853,0.8035278213849643,82717,0.8795330801057206,0
0f1c1094-ovo_55_t236_aug_0.png,45867,0,0,0.0,36843,0.8032572437700307,82710,0.811389472999462,0
0f1c1094-ovo_55_t236_aug_1.png,45864,0,0,0.0,36853,0.8035278213849643,82717,0.8795330801057206,0
0f1c1094-ovo_55_t236_aug_2.png,45864,0,0,0.0,36853,0.8035278213849643,82717,0.8795330801057206,0
0f931fe0-ovo_06_t126.png,31364,0,0,0.0,62212,1.9835480168345876,93576,0.882672107838868,0
0f931fe0-ovo_06_t126_aug_0.png,31364,0,0,0.0,62212,1.9835480168345876,93576,0.882672107838868,0
0f931fe0-ovo_06_t126_aug_1.png,31364,0,0,0.0,62212,1.9835480168345876,93576,0.882672107838868,0
0f931fe0-ovo_06_t126_aug_2.png,31364,0,0,0.0,62212,1.9835480168345876,93576,0.882672107838868,0
103f9bc4-ovo_12_t86.png,47892,0,0,0.0,25592,0.5343689969097135,73484,0.8790238747630318,0
103f9bc4-ovo_12_t86_aug_0.png,47900,0,0,0.0,25594,0.534321503131524,73494,0.7573485735003435,0
103f9bc4-ovo_12_t86_aug_1.png,47894,0,0,0.0,25594,0.5343884411408527,73488,0.7972248494915295,0
103f9bc4-ovo_12_t86_aug_2.png,47892,0,0,0.0,25592,0.5343689969097135,73484,0.8790238747630318,0
1079fd1f-eovo_437_t1.png,101849,0,0,0.0,109332,1.0734715117477835,211181,0.871533860567411,0
1079fd1f-eovo_437_t1_aug_0.png,101853,0,0,0.0,109337,1.0734784444248082,211190,0.7740073015769562,0
1079fd1f-eovo_437_t1_aug_1.png,101850,0,0,0.0,109329,1.0734315169366715,211179,0.8709376162740254,0
1079fd1f-eovo_437_t1_aug_2.png,101849,0,0,0.0,109332,1.0734715117477835,211181,0.871533860567411,0
1125f2b0-ovo_32_t16.png,42771,0,0,0.0,40147,0.9386500198732788,82918,0.8730912810063003,0
1125f2b0-ovo_32_t16_aug_0.png,42771,0,0,0.0,40147,0.9386500198732788,82918,0.8730912810063003,0
1125f2b0-ovo_32_t16_aug_1.png,42771,0,0,0.0,40147,0.9386500198732788,82918,0.8730912810063003,0
1125f2b0-ovo_32_t16_aug_2.png,42771,0,0,0.0,40147,0.9386500198732788,82918,0.8730912810063003,0
126ff7c6-ovo_34_t11.png,23537,0,0,0.0,25912,1.1009049581509962,49449,0.8772475794713115,0
126ff7c6-ovo_34_t11_aug_0.png,23535,0,0,0.0,25910,1.100913533035904,49445,0.8206746760132089,0
126ff7c6-ovo_34_t11_aug_1.png,23538,0,0,0.0,25903,1.100475826323392,49441,0.8099680091935956,0
126ff7c6-ovo_34_t11_aug_2.png,23533,0,0,0.0,25914,1.1011770704967492,49447,0.8167033426005618,0
12c138ce-ovo_06_t231.png,28759,0,0,0.0,63637,2.2127681769185297,92396,0.8916999877466569,0
12c138ce-ovo_06_t231_aug_0.png,28759,0,0,0.0,63637,2.2127681769185297,92396,0.8916999877466569,0
12c138ce-ovo_06_t231_aug_1.png,28754,0,0,0.0,62939,2.188878069138207,91693,0.7990832151730121,0
12c138ce-ovo_06_t231_aug_2.png,28759,0,0,0.0,63637,2.2127681769185297,92396,0.8916999877466569,0
13409539-eovo_35_t1.png,0,0,0,0.0,192181,0.0,192181,0.8600084834597755,0
13409539-eovo_35_t1_aug_0.png,0,0,0,0.0,192181,0.0,192181,0.8600084834597755,0
13409539-eovo_35_t1_aug_1.png,0,0,0,0.0,192175,0.0,192175,0.7761525663436447,0
13409539-eovo_35_t1_aug_2.png,0,0,0,0.0,192181,0.0,192181,0.8600084834597755,0
134d36f8-ovo_53_t146.png,43374,0,0,0.0,33234,0.7662193941070687,76608,0.8886736241871424,0
134d36f8-ovo_53_t146_aug_0.png,43374,0,0,0.0,33234,0.7662193941070687,76608,0.8886736241871424,0
134d36f8-ovo_53_t146_aug_1.png,43374,0,0,0.0,33234,0.7662193941070687,76608,0.8886736241871424,0
134d36f8-ovo_53_t146_aug_2.png,43374,0,0,0.0,33234,0.7662193941070687,76608,0.8886736241871424,0
1360a262-ovo_05_t196.png,48298,0,0,0.0,45859,0.9495010145347632,94157,0.8861677124284215,0
1360a262-ovo_05_t196_aug_0.png,48305,0,0,0.0,45860,0.9493841217265292,94165,0.7929091618711875,0
1360a262-ovo_05_t196_aug_1.png,48304,0,0,0.0,45851,0.9492174561112952,94155,0.8146624214729329,0
1360a262-ovo_05_t196_aug_2.png,48292,0,0,0.0,45869,0.9498260581462769,94161,0.8146886317970963,0
138398a0-ovo_22_t16.png,40640,0,0,0.0,38806,0.9548720472440944,79446,0.8800580980301114,0
138398a0-ovo_22_t16_aug_0.png,40647,0,0,0.0,38803,0.9546337983122986,79450,0.7867760539828293,0
138398a0-ovo_22_t16_aug_1.png,40640,0,0,0.0,38806,0.9548720472440944,79446,0.8800580980301114,0
138398a0-ovo_22_t16_aug_2.png,40640,0,0,0.0,38806,0.9548720472440944,79446,0.8800580980301114,0
